"time","BE","DE","DK","EE","ES","FI","FR","GB","GR","IE","IT","LT","NL","NO","PL","PT","SE"
"1980-01-02 00:00:00",12.476170999999999,8.166183000000002,3.489128,3.9161470000000005,23.546397,1.4206579999999998,4.626327,15.031654999999997,19.844282,2.2767850000000003,6.624292,5.804263999999999,12.005504000000002,4.700823,3.4977009999999997,9.650874000000002,3.480248,
"1980-01-03 00:00:00",12.642932,5.580936,6.1831130000000005,11.695068000000003,9.399453999999999,7.942453,7.872299,9.852163000000003,14.108484999999998,7.534454,8.521453000000001,10.067863,10.319281,2.653067,8.708695,3.3163759999999995,15.222764000000002,
"1980-01-04 00:00:00",8.528947,6.433754,3.682818,7.658719,1.3368029999999997,10.440234,9.400398,12.785876,20.865455,15.079242999999998,11.346468000000002,14.297912000000004,7.039784,9.501933000000001,10.750124999999999,0.8739339999999999,16.353442,
"1980-01-05 00:00:00",9.627745999999998,10.244943999999998,11.006170999999998,0.27884200000000003,16.696911,2.5887689999999997,10.23703,12.379724,15.859475999999999,14.828102,0.9076919999999998,2.1659820000000005,9.945704000000001,21.917416999999997,1.6804279999999994,4.555331000000001,3.3861339999999998,
"1980-01-06 00:00:00",9.193934,6.052345000000001,5.1149379999999995,3.668488,16.408885000000005,4.081284,13.404902,13.574199000000004,9.011112000000002,17.666914000000002,3.794952,3.168334000000001,7.2801740000000015,19.720616000000003,5.493458,4.759594000000002,12.489872000000002,
"1980-01-07 00:00:00",11.789718999999998,2.675725,7.7648470000000005,3.666441,3.1509029999999996,4.2007460000000005,8.933053999999998,11.718406000000002,9.811229,9.454938,12.270961000000003,4.896851,7.1690380000000005,17.115335,3.7593340000000004,4.144827,5.371843,
"1980-01-08 00:00:00",3.8684179999999992,5.258454,5.252610000000001,2.4538169999999995,3.8462240000000003,1.7322549999999999,4.396272,6.808411,9.743639000000002,7.018460999999999,0.20016699999999998,1.8249310000000003,3.097111000000001,8.596054,2.6011189999999997,11.032558,4.092745,
"1980-01-09 00:00:00",1.847959,1.641305,2.4103069999999995,0.5088,13.401084,1.019195,1.8311209999999998,5.217466000000002,8.362407000000001,12.504597,0.846509,1.8491299999999997,3.2724700000000007,7.297864999999999,0.838363,2.486468000000001,2.289513000000001,
"1980-01-10 00:00:00",3.526294,1.4592180000000001,3.2846899999999994,1.589227,15.300260999999999,1.161194,4.4833430000000005,6.458723000000001,6.1604790000000005,10.942270999999998,1.154186,3.7958860000000003,3.1063339999999995,10.839728000000001,2.257812,9.952131,2.4428710000000002,
"1980-01-11 00:00:00",3.081433,1.4894679999999996,3.2201130000000004,1.794254,20.876215,4.9085730000000005,7.814799000000001,2.268853,4.053768,0.905537,4.988236,3.687766,2.136713,9.687712999999999,4.067375999999999,20.283979,5.637704,
"1980-01-12 00:00:00",3.6002049999999994,1.421864,1.7375880000000001,2.926099,17.080427999999998,1.9318130000000004,10.236996999999999,2.5367320000000007,17.137505000000004,3.1079890000000003,16.783212,2.0764249999999995,2.89261,5.321578999999999,3.2442460000000004,14.530508000000003,3.370176000000001,
"1980-01-13 00:00:00",10.415775,0.474041,0.6696349999999999,6.433802,16.391437,4.306613,12.951455000000003,4.958179,19.558437,0.19372599999999998,16.563085000000004,5.7992799999999995,8.106967999999998,4.59623,1.338578,20.702338000000005,3.607722,
"1980-01-14 00:00:00",4.097376999999999,3.0845960000000003,7.642466000000001,15.650455999999998,11.467988,12.09409,5.190094000000001,5.485492000000001,18.833644,3.163595,8.823094999999999,15.000098999999999,3.3118430000000005,13.196913,10.608532,17.308334000000002,16.674518,
"1980-01-15 00:00:00",1.6396670000000002,5.832101000000001,8.851172000000002,16.523839000000006,10.994816999999998,12.740921999999996,3.9877939999999996,7.681921000000001,15.658612000000002,11.778487000000002,4.107897,17.688271,2.9653059999999996,10.191274,13.578043999999998,14.206759,17.789897,
"1980-01-16 00:00:00",3.1259479999999997,3.0803129999999994,3.835048,9.666663,4.210961999999999,11.583767,6.270313000000001,8.67479,10.088417,12.163871999999998,14.727488999999997,13.334261,1.31705,8.372058,10.414534000000002,5.066687,11.137829000000002,
"1980-01-17 00:00:00",6.7430900000000005,1.048851,0.9142140000000001,10.396449,6.828197,7.489195999999998,12.349134000000001,4.784810000000001,13.620242999999999,1.7332320000000003,3.3328170000000004,10.077752,4.001669,6.575605,4.124691000000001,13.757352000000003,5.611244,
"1980-01-18 00:00:00",6.239351999999999,0.9780429999999999,4.6202760000000005,11.885440000000001,7.716119000000002,13.076144,6.742088,3.953721999999999,10.970049,0.8240900000000002,5.455004999999999,10.386036,4.440027000000001,6.3257069999999995,8.32063,7.568474,11.885039,
"1980-01-19 00:00:00",3.538103,2.0178529999999997,1.762898,6.717996999999999,4.962935,13.484602999999998,2.363388,7.691446,15.819367999999999,7.524651,5.769099,10.602825,4.4886479999999995,3.034502,6.4143680000000005,11.370375000000003,7.414140000000001,
"1980-01-20 00:00:00",6.417295000000001,4.641330999999999,4.710209999999999,0.434605,14.315099999999997,3.223689,9.669627,12.699642999999998,9.933017999999999,12.521434,5.7099340000000005,0.9413900000000001,5.462716,16.040927999999997,3.352315,11.593416999999999,4.555561,
"1980-01-21 00:00:00",5.798835,7.448613999999999,9.607309,3.920880999999999,16.835933000000004,9.091446999999999,6.389588000000001,10.839775999999999,9.189615999999997,8.753651999999999,3.0487680000000004,6.760409999999999,5.423996000000002,20.700955,10.999390000000002,12.012605,15.127607,
