"time","AT","BE","DE","DK","ES","FI","FR","GB","IE","IT","LU","NL","NO","PL","RO","SE"
"1980-01-24 00:00:00",3.791752999999999,13.232889,6.947286,8.756376,18.505591000000003,10.497535,12.102262000000001,10.375826,7.011985000000001,6.228993000000001,12.720913999999999,10.591923000000001,16.356897,5.410272999999999,2.5118479999999996,3.3414349999999993,
"1980-01-25 00:00:00",1.1468780000000003,4.665908,2.2691970000000006,8.687062000000003,10.191516000000002,13.951252999999998,2.6709880000000004,3.868398,5.097017999999999,4.648105000000001,3.2378020000000003,3.79726,17.311563,1.130286,2.6822899999999996,5.334376,
"1980-01-26 00:00:00",4.596508,5.886025000000001,3.296814,7.154824,9.46583,6.0262210000000005,2.0631489999999997,4.514800000000001,1.3685829999999994,5.909496000000001,7.149572999999999,4.694767999999999,3.3131590000000006,1.463046,4.567480000000001,8.262613,
"1980-01-27 00:00:00",8.149957,5.334844,9.242977,6.531936999999999,6.060312,3.3935180000000003,5.485144,8.44934,3.648093,2.487756,6.311795,7.252267,12.101507999999999,6.345681999999999,5.826184,9.337341,
"1980-01-28 00:00:00",11.586951,5.024072,5.826039999999999,2.7046179999999995,1.893914,8.172463,6.002014,4.862265999999999,12.831656000000002,9.494847,7.164749999999999,5.118487000000003,5.290229,8.106084,5.973184000000001,13.550423,
"1980-01-29 00:00:00",1.8776419999999998,4.274839,3.321528,1.6609150000000001,5.319174000000001,13.045421,4.552232000000002,6.021448999999997,7.277433,6.396152000000001,3.265383,4.055442,2.055866,6.266518000000001,9.252852,3.6989149999999995,
"1980-01-30 00:00:00",0.39539899999999994,4.862636000000001,3.1590900000000004,0.714168,10.801377000000002,8.488361,5.733183000000001,4.47712,8.331087,3.325086,4.38357,4.142704,1.1684160000000001,3.905364,0.23057400000000003,6.796459,
"1980-01-31 00:00:00",9.142359,14.754712000000003,15.415624,7.821345,17.252735,3.4251139999999998,12.123885000000001,12.863049,10.444601,2.136783,15.43859,14.628056999999998,7.179289999999999,13.017593,2.5062469999999997,8.814677,
"1980-02-01 00:00:00",5.717267999999999,15.623290999999995,8.154497,8.510748,17.885595000000002,2.066528,21.120084999999996,14.714254,9.300946999999999,3.4612749999999997,20.308287,11.269148000000001,3.5785060000000004,12.623662999999999,8.257266,7.531739,
"1980-02-02 00:00:00",13.318946999999998,6.346050999999999,11.551063000000001,7.808834,7.205711999999999,8.203794,8.34518,8.872405,2.9890689999999998,9.29664,12.642638999999999,8.224252,2.835022,17.012708000000003,5.913755,12.203772,
"1980-02-03 00:00:00",4.784008,11.220502999999999,6.088281,3.5454939999999997,9.804444,9.309488000000002,18.609746999999995,6.585292000000001,9.309620000000002,6.542245000000001,16.85457,8.309861,1.756521,8.794301,5.911538000000002,6.007290000000001,
"1980-02-04 00:00:00",11.249291,9.235079,6.042122000000001,1.628542,10.008847999999999,10.540109000000001,17.966592999999996,6.115077999999999,3.2184330000000005,9.814330000000002,16.993039000000003,7.062875,5.157016000000001,11.280073,2.4839960000000003,4.308787000000001,
"1980-02-05 00:00:00",14.334997000000001,6.979411999999999,7.324553999999999,3.1681120000000003,11.321971000000001,4.563592000000002,14.630459000000002,12.072317000000002,10.533396000000002,9.587379999999998,11.739309999999998,7.2056130000000005,4.676531,6.706108,2.77373,1.941948,
"1980-02-06 00:00:00",12.573213,18.488907000000005,15.743255000000003,18.326639999999998,7.206946,3.6429120000000004,20.315855,11.838189,9.452362999999998,5.225250999999999,20.519105000000003,14.95501,16.330028,2.097037,2.6089239999999996,15.965998,
"1980-02-07 00:00:00",10.606341999999998,6.034719,9.105197000000004,13.903479,11.237072,4.463240000000001,14.741676,7.168628000000001,2.1861119999999996,3.9384439999999996,12.239530999999996,5.518506999999999,13.911624,0.890478,3.0044320000000004,15.398518,
"1980-02-08 00:00:00",3.0367189999999997,5.757358999999999,4.29561,15.654178000000003,14.981378,3.962064,12.180925,7.262366999999999,8.650492,4.659419,8.306968999999999,4.1321699999999995,15.115646000000002,3.0136249999999998,1.431734,15.276043,
"1980-02-09 00:00:00",4.2960080000000005,10.875004999999998,3.484814,14.589253999999999,21.082583,3.4575199999999997,11.303158999999999,11.310956999999998,7.093633000000001,7.235376,9.297553999999998,7.472206000000001,17.541741,3.9632769999999993,1.0382030000000002,13.172819,
"1980-02-10 00:00:00",2.169157,7.698567000000001,4.98234,10.484084,16.255968,3.477232999999999,11.755265000000001,10.80484,4.6147990000000005,1.920987,11.543061999999999,6.021971000000001,21.358943000000004,2.7359080000000002,0.32975000000000004,16.251809,
"1980-02-11 00:00:00",1.866284,9.231850999999999,8.079749999999999,9.019058,1.688912,1.9836979999999997,6.689747,12.959558999999999,6.690617,1.50707,7.561045,8.665749,17.491877000000002,5.144976,0.37842999999999993,13.210038,
"1980-02-12 00:00:00",4.834319999999999,5.291210999999999,5.304569999999997,2.031571,2.544115,2.9826269999999995,3.8813780000000007,6.561589000000001,5.543468000000001,1.3505239999999998,5.457069000000001,5.349347000000001,4.661586,5.2182960000000005,3.059101,5.872474,
"1980-02-13 00:00:00",4.909194000000001,2.5474669999999997,0.931529,1.580161,5.985862999999999,3.7375849999999997,4.053494000000001,6.458100000000002,11.778839999999999,8.653046000000002,1.0343609999999999,1.9823920000000004,7.626953,2.654332,3.9190060000000004,1.591338,
"1980-02-14 00:00:00",1.990014,1.6346179999999997,2.742866,7.814267,2.7627099999999998,5.502572000000001,4.02982,5.939874999999999,1.6721089999999998,9.319920000000002,2.106404,2.313986,12.656887,1.416124,0.902099,8.993323,
"1980-02-15 00:00:00",1.2392509999999999,2.6421140000000007,3.0110900000000003,6.937965,12.386497,8.153613,2.08545,8.020838000000001,10.127976,2.60671,1.373105,3.0274329999999994,6.189657,1.8623679999999998,0.579084,8.766404999999999,
"1980-02-16 00:00:00",1.015369,6.650029,5.569719000000001,8.371609000000001,11.222983999999999,8.398446000000002,3.6227720000000003,4.961394,3.532473,2.6729850000000006,5.158344999999999,5.938582,10.119918000000002,3.130702,0.6483300000000001,12.272944,
"1980-02-17 00:00:00",2.302544,1.4050580000000001,0.6762459999999999,2.0757709999999996,2.243107,9.999960000000002,5.577940999999999,2.1709630000000004,7.385052999999998,2.291976,3.2079310000000008,0.9553030000000001,3.047026,5.306220999999999,0.379903,3.9004119999999998,
"1980-02-18 00:00:00",2.527689,1.3057760000000003,0.224875,0.4348099999999999,7.213476000000001,3.5224329999999995,3.3975280000000003,6.3140410000000005,10.955562,4.469697,2.1045520000000004,0.9178919999999999,7.096026,3.0106489999999995,0.7874190000000001,0.5009800000000001,
"1980-02-19 00:00:00",1.9770610000000002,4.614732,3.7960989999999994,5.576541999999999,4.029818,8.262042000000001,9.333086000000003,11.088068000000002,9.166028000000003,5.458619999999999,4.274532,4.50488,16.6068,2.1540510000000004,1.5001300000000002,2.350847,
"1980-02-20 00:00:00",10.321768,7.864369999999998,7.592725,8.095341999999999,14.490251,8.038593,9.208955,11.130305,2.3339639999999995,1.936059,13.143829000000002,7.784482999999999,16.994186999999997,2.7259390000000003,2.1831430000000003,5.39576,
"1980-02-21 00:00:00",11.372532999999999,7.848496,7.985392,10.226219,2.1619010000000003,2.9104570000000005,9.323341999999998,13.166505,2.662752,3.6787170000000002,11.395549,7.761481999999999,19.491207000000003,2.3344440000000004,1.046044,6.126679000000001,
"1980-02-22 00:00:00",9.310494,7.6015500000000005,5.325613999999998,8.638684000000001,10.230208000000003,5.733402999999997,10.831140999999999,13.538045,10.577377999999998,12.787951999999999,7.208938000000001,6.431381,20.582317999999997,2.537584,0.437356,5.0780389999999995,
"1980-02-23 00:00:00",6.790732,8.182374,5.539399000000002,8.320153999999999,12.440429999999997,6.9263140000000005,7.470364999999999,10.911990999999999,5.962153,6.625679999999999,9.439321,6.773325999999999,20.137588,4.234708000000001,1.7455029999999998,8.802255,
"1980-02-24 00:00:00",5.690369,0.673334,3.078486,4.271139000000001,12.771498000000001,9.119812999999999,4.502286999999999,2.618615,4.665140000000002,1.7277289999999998,3.1483569999999994,1.8822720000000004,10.720075999999999,2.861209,1.934704,3.9287669999999997,
"1980-02-25 00:00:00",10.619464,3.9066419999999997,3.651003,3.529623,9.580654,3.8144,1.725612,4.352742,1.11666,2.620293,5.625936000000001,3.8899900000000005,9.062329,1.2844200000000001,1.690098,3.0869109999999997,
"1980-02-26 00:00:00",1.6838230000000005,0.594039,1.322801,1.4207509999999999,5.117481000000001,5.011653000000001,1.828135,2.7063660000000005,3.5533400000000004,3.5586399999999996,2.4569199999999998,1.0811,2.145428,1.1157819999999998,1.1159629999999998,3.230111,
"1980-02-27 00:00:00",2.024194,2.9942939999999996,0.10052600000000002,0.236764,12.120359999999998,6.012976,4.743225000000001,0.6582080000000001,2.042654,1.895281,7.260057,1.581489,2.467594,1.9306580000000002,1.7361609999999998,0.089521,
"1980-02-28 00:00:00",2.320844,5.624631,0.685276,0.9295499999999999,15.750741,11.691400999999997,6.994910999999999,2.8590929999999997,0.45445899999999995,2.1319000000000004,8.228619,3.3701269999999997,2.8199499999999995,0.813633,5.861344000000001,0.4395279999999999,
"1980-02-29 00:00:00",1.4598819999999997,2.7055390000000004,3.3913230000000003,7.478789999999999,17.378944999999998,17.258397000000002,6.511997,6.911481,2.5369660000000005,4.416386999999999,5.754775999999999,3.0167220000000006,15.04896,0.852291,2.319211,11.232343,
"1980-03-01 00:00:00",10.624548,2.161754,7.669888999999999,11.331214,14.497460000000002,6.5905260000000006,1.540311,8.423836,1.781789,5.375149999999999,4.98646,4.273294999999999,12.471655,2.6458690000000002,2.3119280000000004,12.10097,
"1980-03-02 00:00:00",12.035932000000003,3.1111470000000003,15.254510999999999,19.749304,3.361529,4.526801,2.0684270000000002,8.700187,1.7983929999999997,3.475983,4.48254,6.624316,20.783220000000004,12.961473,3.0023679999999993,18.640947,
"1980-03-03 00:00:00",4.861162,6.55014,16.051966,18.635787999999994,5.157462000000001,10.166152000000002,2.17632,11.573059,3.714187,2.4355390000000003,4.94524,9.280851,19.953274000000008,14.836564,7.076105000000001,19.644175999999998,
"1980-03-04 00:00:00",12.438136999999998,5.9257209999999985,11.919412000000001,10.630595999999999,8.917660999999999,11.310730000000001,4.898205000000001,7.995716000000001,0.7173170000000001,4.730053,6.217251000000001,7.951981999999999,14.196567,13.984755000000002,8.238879999999998,14.520185999999997,
"1980-03-05 00:00:00",8.796793000000001,2.1784719999999997,1.109519,1.845827,3.09372,8.017719,3.289332,5.660252999999999,7.185201,3.698644,2.309204,2.1710849999999997,3.4589360000000005,7.436719,6.7740339999999994,4.471046,
"1980-03-06 00:00:00",3.6665880000000004,5.8475969999999995,5.266225999999999,7.508447,5.399548,3.464534000000001,10.001703,12.791084000000001,12.447797000000001,12.869352,9.604933999999998,5.572429999999999,9.226734999999998,1.9960040000000003,2.1300760000000003,8.794154,
"1980-03-07 00:00:00",3.2815960000000004,12.568132,8.478787,10.295477,13.812286,8.689392999999999,17.938839000000005,7.946865,7.242338,10.537458,16.899448,9.891823,16.869786,9.842073,7.7518910000000005,14.574293,
"1980-03-08 00:00:00",2.263705,15.646903,7.619823999999999,7.001617999999999,19.082283,11.202647999999996,19.355496000000002,6.8761969999999994,12.029513000000001,7.649380999999999,18.195069,11.854412,18.721503000000002,8.243757,6.116042000000001,15.627267,
"1980-03-09 00:00:00",0.24893500000000002,2.9386380000000005,2.44878,2.376985,8.87106,11.235974000000002,14.2089,4.471590000000001,11.229814,8.277337,5.006445,2.535022,7.612493000000001,0.994139,1.434751,3.9272930000000006,
"1980-03-10 00:00:00",4.979780000000001,1.874285,0.5107359999999999,0.09178199999999997,3.1769789999999998,8.527857000000001,4.694065000000001,3.4154550000000006,4.087472999999999,10.814445000000001,3.7589680000000003,1.052053,7.191376,0.209902,1.359426,2.7434730000000007,
"1980-03-11 00:00:00",3.1297740000000007,2.9762939999999998,1.6072440000000001,1.552354,3.8694920000000006,5.178849999999999,10.526424,6.256697999999999,11.120259,12.488393,3.105288,2.24818,11.116213,0.53423,5.239444,0.5486570000000001,
"1980-03-12 00:00:00",0.26009699999999997,2.796613,2.5159119999999997,1.7902470000000001,7.399701,6.984633999999999,6.876982,7.728026,9.39137,4.796379000000001,2.544124,2.638551,15.206207,0.54404,1.741338,0.8515609999999999,
"1980-03-13 00:00:00",0.45007400000000003,13.859354999999997,10.229038999999998,14.942028,5.383004000000001,8.073871,11.626163000000002,8.206617000000003,5.523581000000001,2.1380159999999995,9.826524000000001,12.162007000000001,21.618853,1.132133,0.46052000000000004,6.186917,
"1980-03-14 00:00:00",3.38048,8.494789,7.960318,16.91131,17.607296,8.670738000000002,10.873930000000001,7.316528999999999,8.476031999999998,1.4514529999999997,4.9206069999999995,6.205244,22.160469,9.494041,2.6400959999999998,18.668384999999997,
"1980-03-15 00:00:00",13.863670999999998,11.571594000000001,13.016701999999999,13.146500000000001,6.897426000000001,10.056270999999999,12.289391000000004,10.694321000000002,2.6344309999999997,6.7006630000000005,10.170787,11.445706,8.550103,11.887754000000001,9.146754999999999,16.982097000000003,
"1980-03-16 00:00:00",15.902650000000001,9.746798999999998,5.841073000000001,6.182511,4.00019,3.2646380000000006,9.647542,6.600592999999998,2.8334100000000007,11.138800000000002,11.049522,7.704361000000001,5.264735,9.10509,12.800574000000001,16.321684,
"1980-03-17 00:00:00",9.360026000000001,4.640674,3.7374699999999996,5.3462570000000005,5.324588,2.8955480000000002,3.226658,3.5040649999999998,4.81112,8.151065,3.2167960000000004,4.102956999999999,12.378067000000001,4.800373,10.644277000000002,12.578979,
"1980-03-18 00:00:00",3.170311999999999,2.266711,4.930493,11.276720000000001,13.491573000000002,6.525870999999999,3.5183679999999997,8.910473000000001,8.323053,7.9154219999999995,0.6608070000000001,2.692381,15.763389000000002,4.004816,1.4333459999999996,15.311076,
"1980-03-19 00:00:00",2.676598,9.771131,18.535121,18.219486999999997,5.379808000000001,2.490911,3.7835140000000003,19.254928000000003,14.767396000000002,0.935528,2.4853850000000004,12.641124999999999,12.827669,4.990686,0.6293970000000001,18.453622999999993,
"1980-03-20 00:00:00",5.010739,19.558559,17.551147,12.778968999999998,4.407939,2.820909,12.486960000000002,16.977871999999998,19.446636,2.793457,6.418305,18.519034999999995,3.681811,10.391690999999998,1.273492,12.115121999999998,
"1980-03-21 00:00:00",8.681458000000001,17.035400000000003,7.593302999999999,2.3658300000000003,5.406973000000001,6.71747,15.114574000000001,7.108825,7.878463,4.734348,13.634578,13.356397,4.402999,8.864211000000001,2.6329380000000002,3.4842329999999992,
"1980-03-22 00:00:00",3.3168560000000005,3.3778210000000004,13.370328,12.235501999999999,3.763116,1.522481,3.688878999999999,6.876376,5.365674000000001,4.35167,5.119800000000001,7.011794000000001,13.366172000000002,11.088756,4.249249000000001,11.752511000000002,
"1980-03-23 00:00:00",6.367654999999999,0.8667549999999997,10.270332000000002,18.176548999999994,5.000362,2.3366869999999995,2.444234,5.166981000000001,2.713288,4.360561000000001,3.481094,3.0943700000000005,19.226615,7.526772,1.7500750000000003,15.742785,
"1980-03-24 00:00:00",8.896227000000001,2.477252,3.9855719999999994,8.285796000000001,14.473289,6.343122999999999,9.914507,6.738884999999999,11.423178000000002,4.9598960000000005,5.8373289999999995,2.509064,15.590577999999999,8.145572999999999,6.005848999999999,13.921448000000002,
"1980-03-25 00:00:00",1.484261,3.5969070000000003,7.711127,9.733241000000001,11.645859000000002,11.413696999999999,9.974318999999998,13.773013000000002,8.732985999999997,4.303047,0.6602570000000001,5.027517,15.639997,6.088467999999999,1.3598389999999998,12.508203,
"1980-03-26 00:00:00",1.4455829999999998,1.9772219999999998,9.111624,12.492976,13.064777,8.442074999999999,6.468465,7.98721,7.850529000000001,2.5934149999999994,6.323578,4.457970999999999,18.677784000000003,1.1866519999999998,0.369239,13.889712000000001,
"1980-03-27 00:00:00",0.8740109999999999,5.662935000000001,3.658618,11.3701,22.186897000000005,5.491777,12.256452,6.966689000000001,8.989733,4.675897,6.961869,3.745085,20.205734,1.2519170000000002,0.515215,11.201216999999998,
"1980-03-28 00:00:00",4.344995000000001,12.711321,10.513582000000001,15.865347,21.624489,3.75057,16.949017,12.697392,4.461273,3.699461,17.114227,10.679381999999997,20.754415,4.674939,0.24632899999999996,13.273645999999998,
"1980-03-29 00:00:00",6.36301,14.032361000000002,5.365585,4.640346999999999,13.992390999999996,3.5580670000000003,19.242379999999994,7.1259450000000015,9.538849999999998,3.467788,18.955330999999997,10.307798,14.027166000000001,2.8655250000000003,1.595509,9.11064,
"1980-03-30 00:00:00",7.121733000000001,20.262596,12.023938,6.115206,4.4868999999999994,10.040114,16.734262,14.37373,11.415567999999999,2.650251,20.546743999999997,17.796642999999996,6.216718999999999,5.967312000000001,1.1967889999999999,5.6171169999999995,
"1980-03-31 00:00:00",11.265712,5.411714999999999,13.770065999999998,13.611334000000001,11.489149999999999,8.877421,5.321286,6.809969999999999,5.369725000000001,4.267759000000001,9.529525,8.290016000000001,15.399572000000003,6.9827340000000016,3.0316759999999996,9.660952,
"1980-04-01 00:00:00",2.111161,5.8603179999999995,3.653666,6.622934,13.952409,5.893997,11.732327,10.474857,11.546322000000002,3.8722019999999997,6.474219000000001,4.023236,5.6983640000000015,5.2415080000000005,4.604121999999999,8.247741000000001,
"1980-04-02 00:00:00",4.08655,9.728182,3.767451,9.126393,6.947332999999999,1.6828100000000001,15.508151000000002,7.044855999999999,3.715021,2.5387980000000003,14.818032,6.314147000000001,17.115525,2.769761,0.740537,3.292945,
"1980-04-03 00:00:00",16.85859,13.641802000000002,15.391352999999999,7.490773,8.5284,0.8285409999999999,10.174788000000001,13.981357000000001,6.607869,4.105810999999999,17.17827,13.696423000000001,3.3721840000000003,7.606297,1.927883,14.301165000000001,
"1980-04-04 00:00:00",15.671236,14.662910999999998,14.765633,12.631593,17.568835000000004,2.292463,7.222444,8.904546999999999,0.7018110000000002,8.902655000000001,16.13326,14.380088999999998,16.844331,3.6631159999999996,3.290369,4.789885,
"1980-04-05 00:00:00",9.666485999999997,8.753089,6.160015999999999,3.660387,7.921718999999999,2.672888000000001,6.893035000000001,3.338137,0.7628880000000002,8.352522999999998,12.626220000000002,7.8495300000000015,3.1305860000000005,9.555801,2.685543,3.5582800000000008,
"1980-04-06 00:00:00",6.614064000000001,3.941873,0.979162,1.0309430000000002,13.333075999999998,4.795682999999999,8.662256,1.4015880000000003,0.37167000000000006,2.361296,9.949969,2.71474,5.922013,10.036650000000002,7.565711,0.322471,
"1980-04-07 00:00:00",3.028334,4.275459000000001,0.18811,0.17107,18.548753,9.073472,8.892536,2.4981970000000002,0.525654,2.6325419999999995,8.778751999999999,2.318079,8.588332,5.291342,1.758553,1.9221399999999997,
"1980-04-08 00:00:00",2.528053,3.0326370000000002,4.233819,7.582560000000001,17.174599000000004,8.604815,4.6032210000000005,10.346352000000001,6.220507999999999,3.758156,3.635486,3.56104,10.487948000000001,0.5811580000000001,2.359521999999999,9.279781,
"1980-04-09 00:00:00",4.700525000000001,14.949345999999998,15.204435999999998,11.542761000000002,16.898123000000002,5.390157,8.987517,16.161949999999997,6.5635330000000005,2.751084,13.699289,15.237858999999998,18.839695,1.7356669999999998,1.1948809999999999,4.017117000000001,
"1980-04-10 00:00:00",4.143669,8.100819,6.324196,3.375133,18.697019999999995,2.8193319999999997,5.535013,8.726519,4.73132,4.819747000000001,11.949616000000002,8.240418000000002,5.184628,3.6409379999999993,1.248469,4.251116000000001,
"1980-04-11 00:00:00",5.012276,1.077131,5.436723999999998,9.758637999999998,4.781931999999999,3.9568679999999996,1.896143,4.201567999999999,0.7224750000000002,8.232917,4.5115940000000005,3.042297,9.853912999999997,2.2907750000000004,1.3257569999999999,5.791042000000001,
"1980-04-12 00:00:00",2.238313,1.3848379999999998,2.06305,5.451243,3.08368,6.0733049999999995,5.434990999999999,4.169651000000001,2.9094040000000003,7.9420259999999985,2.377046,1.211008,5.218687,4.295317999999999,4.226812,11.234285999999999,
"1980-04-13 00:00:00",2.039967,5.640838,3.2332969999999994,1.407969,10.724034,3.6768330000000007,9.133595,9.26896,11.166599,2.8865719999999997,12.196634000000001,4.807357,3.304290000000001,2.16169,5.480061,3.896253999999999,
"1980-04-14 00:00:00",6.541913,6.159634999999999,6.1543649999999985,6.745712000000001,4.902407,1.3524119999999997,9.911421999999998,11.823981999999999,9.418099999999999,2.3980240000000004,7.513032000000001,6.3268830000000005,13.515338000000002,0.399171,4.214157999999999,1.079902,
"1980-04-15 00:00:00",2.111011,2.795785,3.1142290000000004,3.4941290000000005,13.113289,2.354446,9.397608,4.571677,5.222830999999999,7.840158,6.399211,2.922865,8.797733000000001,0.498158,7.5374289999999995,0.457771,
"1980-04-16 00:00:00",4.232120999999999,2.866635,3.808202,2.7401290000000005,11.451663000000002,3.242756,3.381605,4.8032900000000005,1.1871019999999999,8.426527,2.526675,3.4630669999999997,7.347417,2.366789,4.662123,1.1756119999999999,
"1980-04-17 00:00:00",2.7248189999999997,1.431093,1.2340869999999997,0.9072050000000002,5.834379999999999,2.74542,1.752875,2.421544,2.8259459999999996,6.523110000000001,2.754129,1.4750009999999998,6.050679999999999,2.90642,2.0872859999999998,2.855197,
"1980-04-18 00:00:00",1.500348,5.901825999999999,3.8585959999999995,7.605630000000001,12.587319999999998,9.614909999999998,5.123609000000001,6.352034,5.549795,2.546191,8.121870000000001,5.009275999999999,9.593755000000002,1.2014070000000001,2.571857,7.982352,
"1980-04-19 00:00:00",6.734901000000002,6.064010000000001,12.790568999999998,14.125815,12.841920999999997,6.819046999999999,5.440581000000001,15.4247,8.252054,5.677135,8.478509000000003,7.89856,13.123476,8.543911000000001,4.355608999999999,13.641925,
"1980-04-20 00:00:00",14.397666999999998,14.478664000000002,21.838401000000005,21.773903,12.080338999999999,14.578796000000002,9.330126,20.221761,15.508152000000003,4.092511999999999,13.154723000000002,16.265684,21.926028,18.111998999999997,8.330210000000001,12.988603999999999,
"1980-04-21 00:00:00",7.224075999999999,21.333719,9.362486999999998,6.107485999999999,17.967112999999998,15.098480999999998,13.549271,19.248319,10.797913999999999,11.111944000000001,17.042109,18.161922999999994,16.483711999999993,9.060227999999999,2.5255899999999993,13.273296999999998,
