"time","BE","DE","DK","EE","ES","FI","FR","GB","GR","IE","IT","LT","NL","NO","PL","PT","SE"
"1987-04-01 00:00:00",267.41533900000036,232.84119300000003,223.9355249999999,190.89457600000017,284.19572600000015,178.6316710000002,289.8638430000001,346.35498899999976,367.86494500000015,320.5963850000001,204.2405069999999,223.4362620000002,257.4648500000001,335.70110299999976,205.4242700000001,286.8529779999999,260.84559299999984,
"1987-05-01 00:00:00",190.6154759999999,135.85014199999995,163.6157920000003,186.01123800000005,321.9853939999997,194.9535239999999,212.1873160000001,244.6831879999999,302.85581400000007,204.30682200000007,128.24313299999983,222.15719399999978,170.11772300000007,265.16729399999997,222.1269730000001,321.55058600000024,276.24863000000016,
"1987-06-01 00:00:00",231.24534699999984,145.02003200000004,162.2856649999999,193.31824600000022,254.81359799999987,181.41090699999998,260.82090499999987,256.68084899999997,232.94707700000018,229.5106720000002,114.0601759999999,205.12912900000015,215.259217,235.9565890000002,184.56564099999997,329.2451889999995,276.34624699999966,
"1987-07-01 00:00:00",135.85601,121.71233599999996,172.88594,173.74402299999997,190.3997920000002,162.78121800000025,196.0311289999999,154.82261000000005,218.91483999999997,148.0472969999999,91.67090699999994,162.71074799999988,132.409719,213.7740149999999,164.064175,353.13241299999993,240.40555600000005,
"1987-08-01 00:00:00",136.71946800000018,160.5436289999999,221.9391290000001,132.149085,164.26652599999997,130.4589170000001,172.440814,207.6723620000001,332.639714,185.09150199999985,88.98005600000005,219.2508910000002,141.0739909999998,331.69334500000036,221.2112929999999,364.11248199999983,281.71342499999963,
"1987-09-01 00:00:00",131.7464260000001,161.91982700000008,197.85013499999974,224.67428999999993,186.68774,209.74078800000012,146.27234399999998,215.31790299999986,258.547622,176.67310399999982,84.45915800000002,232.2164270000002,138.36193500000007,265.9855359999998,165.0917449999997,262.148463,229.7249400000001,
"1987-10-01 00:00:00",170.02846200000008,190.25648700000005,229.6194180000003,230.56621599999983,154.132728,153.95253200000005,153.057612,262.21031700000015,279.4332659999997,259.9453859999999,103.08638999999994,304.3285670000002,168.40168599999996,310.92274800000007,260.99231399999985,278.0384449999993,305.57025799999985,
"1987-11-01 00:00:00",277.7315299999998,274.33698000000004,292.88539599999996,314.00817499999977,384.88665999999995,364.2874950000001,308.4456440000007,317.88369199999994,363.5677009999997,261.21136,132.73564999999988,330.7141279999997,271.5806780000001,404.50785699999955,238.4240929999999,369.6752320000003,365.9743869999999,
"1987-12-01 00:00:00",267.14984300000015,180.80639700000012,187.86428099999995,238.97180999999986,361.23834100000005,260.6303659999999,298.6368310000001,281.6450719999998,322.7781609999998,297.79222000000004,176.88260099999985,212.5753379999999,238.72082900000012,215.195647,180.62166100000002,317.67446300000034,229.41011699999993,
"1988-01-01 00:00:00",277.9223490000001,236.6072090000001,266.1241640000001,292.46092499999946,354.01641299999943,283.98207199999985,262.60806100000013,316.70448699999986,314.50609699999984,364.31176300000004,112.93121300000014,320.0745290000001,248.66433399999994,321.0892079999998,302.5927089999996,379.04346900000036,347.3748660000003,
"1988-02-01 00:00:00",378.0439450000001,265.72557500000005,263.21627199999995,397.97894500000007,521.6433859999999,321.623723,382.61710199999993,385.8955289999997,293.11566500000026,393.05918799999984,152.67359699999997,434.91932200000014,350.1297489999997,347.71559799999966,293.07216200000005,420.70148499999993,365.13761000000005,
"1988-03-01 00:00:00",398.2077639999995,353.64316199999985,342.5075950000004,259.51639300000016,498.69589299999996,211.98919100000003,379.74817899999994,444.28007300000047,315.06609299999985,346.22254200000003,198.11040299999968,283.6680210000001,397.12754199999995,325.2552980000002,250.25791400000006,359.22639700000013,352.06750199999976,
"1988-04-01 00:00:00",307.1392989999998,225.462946,238.21917799999977,157.75649199999987,363.5335479999996,160.23060500000022,354.8457320000001,340.8532669999999,343.4501670000001,334.2215039999998,236.71135799999985,164.77265699999984,276.81212099999993,317.37604900000036,190.79921799999997,267.9389459999996,270.01379800000035,
"1988-05-01 00:00:00",177.5377729999999,139.17045199999993,176.57789100000005,229.37893899999975,272.1402150000002,214.05777399999988,206.01601199999993,191.78011399999983,243.13231600000026,168.09023799999994,106.13032900000007,239.46677099999985,154.52077799999984,226.70846600000013,177.73357100000018,345.7212640000002,230.29166999999993,
"1988-06-01 00:00:00",191.636974,168.77412400000037,193.5219690000001,114.91505699999983,242.8094880000001,140.88175500000003,195.53333599999988,230.21289799999965,183.45551700000007,193.26612800000012,104.03428799999992,146.86778099999987,187.18216900000004,291.5988349999997,124.51152500000015,292.53544200000005,186.89361399999981,
"1988-07-01 00:00:00",138.0481850000002,100.60642700000005,95.25941400000005,138.76138700000016,166.9838749999998,150.14282199999988,160.7396070000002,166.5214730000001,157.44556699999998,108.01705199999998,75.06487400000002,169.77228800000037,130.3083580000003,231.12784600000012,117.72640599999988,263.634081,151.48394199999998,
"1988-08-01 00:00:00",255.6709499999999,159.5023939999999,191.7811880000001,129.16557400000005,187.55920999999987,169.18112500000012,225.93207199999998,307.76893600000005,310.8936909999996,263.91575199999977,92.45223299999996,139.64401499999994,240.50169299999985,294.38088500000015,137.57475800000003,358.8807289999999,220.044345,
"1988-09-01 00:00:00",184.72288400000033,156.95780500000026,209.81133800000032,209.01380499999973,176.48619299999982,174.06124299999996,177.96947699999996,254.5156720000001,309.63048299999963,280.1558049999999,79.68262100000005,200.4194820000001,180.69569000000004,278.48886699999986,174.22776400000012,355.1293289999999,249.02479599999998,
"1988-10-01 00:00:00",265.3887340000001,243.70881200000025,265.67968799999994,269.09929700000004,238.66805300000019,252.91969499999982,230.22948200000016,316.97019300000034,262.680746,271.3192550000006,103.80516700000007,306.8754200000003,256.01521100000036,350.97836199999995,268.9688520000002,294.78345000000024,327.59992800000015,
"1988-11-01 00:00:00",236.96114600000004,260.34766400000007,275.8973219999999,304.7956320000004,360.1561030000005,305.2382820000001,263.1454990000001,304.9816169999996,352.4940650000001,301.25289799999996,112.34731499999992,332.8596180000002,230.47428899999983,347.93038699999994,285.009118,347.47598800000003,348.79733799999974,
"1988-12-01 00:00:00",183.4778480000003,253.16455999999982,262.577619,328.45428100000004,310.1359039999998,302.0179629999998,238.25183199999995,284.435209,342.1191129999999,214.6788909999998,177.748565,336.4591680000002,188.80220899999995,341.01267199999995,271.6885849999998,298.8173160000003,339.10498,
"1989-01-01 00:00:00",304.0245410000003,395.6191799999995,399.115182,360.01033199999944,317.00483599999984,282.7835540000003,267.2004060000005,410.7253709999996,316.36174799999975,366.45269200000007,171.02322300000012,423.1236210000001,323.1892320000004,440.80114000000003,417.21430699999996,220.5772459999997,451.96565200000066,
"1989-02-01 00:00:00",220.85641100000007,299.1925140000002,351.4903499999997,402.19013099999984,240.84845599999989,349.10637599999984,170.15286299999997,373.35634499999986,353.83591100000035,416.6474839999999,71.53642999999997,426.07909599999994,226.84885300000036,437.25529799999987,391.3590940000001,209.55615200000014,474.51582599999983,
"1989-03-01 00:00:00",320.95760299999995,348.34814700000044,367.0716309999998,360.1330089999999,285.127836,334.84194600000006,256.6927429999999,417.9887159999996,311.3448350000002,418.5180470000002,119.55628600000006,409.5366759999995,318.4075979999998,428.298579,371.7335459999995,298.59350100000023,442.83814200000023,
"1989-04-01 00:00:00",318.8823820000002,277.0953289999995,293.4625700000002,247.94958100000008,300.53342300000014,263.58818499999984,284.47307700000016,391.0944590000002,297.0119619999998,390.8988309999997,103.01451099999997,289.99161699999996,306.9045129999996,341.8267770000003,277.3147139999998,381.57906600000007,329.6318359999997,
"1989-05-01 00:00:00",209.98860400000012,183.6886199999999,216.0990240000001,215.77951199999976,390.2753389999997,223.5518820000001,275.73015599999985,249.94555899999963,311.61499500000036,178.85503999999997,191.29526800000014,234.16896899999998,204.54858600000017,288.6337500000001,224.04261099999997,397.91704699999974,281.1449250000001,
"1989-06-01 00:00:00",170.5878700000003,132.87244399999997,185.0939449999998,178.52290600000015,154.500457,250.9566860000002,175.6806330000002,222.45726699999997,267.51398500000005,174.11711100000002,109.35333599999993,146.223773,159.6882849999999,273.02600199999995,145.01403400000004,171.14582000000007,244.9232369999999,
"1989-07-01 00:00:00",130.459882,61.904571000000004,88.13275700000008,142.0560919999999,176.19428799999994,191.05426599999973,167.20416899999992,181.3454309999998,133.38007500000023,166.82982999999982,94.06028999999987,164.276509,109.81388399999996,178.80787999999987,113.3522210000001,310.5842100000002,162.5865739999999,
"1989-08-01 00:00:00",142.3733040000003,172.06705299999982,198.80316099999988,122.31710200000005,169.41478899999996,168.87472299999993,183.78371399999997,199.68567100000007,333.71667500000007,139.78113100000004,57.60956100000003,144.5072970000001,150.54425199999986,290.8428700000004,141.86657700000006,243.98046099999993,180.3899749999999,
"1989-09-01 00:00:00",148.81352499999994,178.9285920000001,227.25303800000006,189.12545699999978,147.89544500000002,201.59940200000003,156.07919499999997,247.64292000000023,307.86725499999983,264.7843840000001,55.355501000000004,233.91347700000014,148.315783,322.64867200000026,203.6327209999999,217.5101249999998,278.2937439999998,
"1989-10-01 00:00:00",161.21923,135.65395999999996,157.88715900000005,162.58559800000006,206.57017500000015,218.79183299999994,174.806486,230.95520100000027,225.81243800000007,207.91782900000015,105.42864500000016,163.15585099999998,147.712235,260.5003940000004,142.01730700000005,263.45643400000006,203.34290299999975,
"1989-11-01 00:00:00",309.95071999999976,291.5804149999999,292.02912500000025,268.1369999999998,298.4646250000003,192.06056500000008,261.4192509999999,367.0631249999998,354.0195999999998,335.39860300000004,84.59523799999988,308.8441519999999,303.86084900000014,349.18613799999997,276.21361099999996,233.918336,333.2092509999997,
"1989-12-01 00:00:00",221.76639900000032,214.6783470000002,216.09530500000017,247.06782599999983,439.79598499999986,236.72061399999998,301.28996200000006,281.8762300000001,294.757085,270.13171100000045,147.64993699999997,255.8542639999999,218.99351700000003,303.20679500000017,214.6476109999998,408.4687759999997,275.8853870000001,
"1990-01-01 00:00:00",248.01254000000026,246.26657700000018,264.3643279999997,292.96434500000055,518.4510740000003,304.4828840000006,329.34387699999945,267.92890800000015,326.03902499999947,281.23939399999983,178.00842399999993,352.4790870000002,225.79845099999983,363.6380159999998,315.51468199999994,505.63875799999954,369.4159599999997,
"1990-02-01 00:00:00",400.5749410000001,389.6161170000001,388.6522499999998,318.78023699999943,332.1125780000003,253.17532899999995,274.9281839999999,481.538394,295.6455960000001,472.6909770000002,94.027496,423.98520899999966,387.42597500000034,467.5241570000003,399.0647570000002,266.66103,412.6137480000007,
"1990-03-01 00:00:00",457.72842799999944,403.2806759999997,403.2963680000001,319.50376799999975,418.9187160000004,339.8380239999999,380.7983329999999,512.8903570000002,351.2497339999998,499.69731199999995,150.69627200000005,382.8361539999997,446.69702699999937,427.35016800000017,355.39781700000015,264.43875700000007,413.6144099999996,
"1990-04-01 00:00:00",325.3189249999999,364.112398,402.52525599999956,398.0627729999999,340.8013749999996,342.73742200000015,242.64826200000013,437.69443299999995,303.16511699999995,448.6921120000001,119.22106499999984,445.7425939999996,322.527349,490.5222679999998,406.82229999999987,356.5926379999994,464.8554799999998,
"1990-05-01 00:00:00",227.87643500000016,182.3692630000002,221.86458199999979,191.31486399999997,393.88830599999994,226.79676999999984,274.84993899999955,267.3628999999997,238.79877600000017,266.96605399999993,146.87385499999974,172.103362,207.77299200000007,288.66407599999934,193.83804099999983,439.04488600000036,298.50012000000004,
"1990-06-01 00:00:00",115.436359,81.97196500000004,119.42664099999999,183.90356599999993,142.6359850000001,192.06262499999983,108.44617399999998,138.62708400000005,247.75837799999985,101.45081300000001,74.57674199999995,147.94768500000015,94.21878499999995,205.528352,136.03011200000012,203.40110600000014,188.65242600000005,
"1990-07-01 00:00:00",160.50289999999995,98.71859899999994,119.85180300000003,133.44022000000012,203.80119300000007,160.0814990000001,184.9718950000002,208.2082000000001,239.96996900000008,207.6697650000001,82.12246700000011,144.984927,138.49573000000004,215.69984599999995,142.79992699999994,238.81891499999995,195.8634349999999,
"1990-08-01 00:00:00",191.503672,192.17659899999973,223.15306599999977,166.49950999999984,166.930747,197.10224199999973,205.73199100000002,215.03297600000002,341.9142730000001,228.49264099999988,89.68122100000011,201.06686599999952,181.8324090000002,320.5963739999995,188.99550900000003,275.72468200000014,291.6170859999999,
"1990-09-01 00:00:00",143.39451699999987,125.32268100000006,168.01336999999992,149.92024399999994,154.02086700000018,129.10587600000008,157.37335000000016,219.6270459999999,363.594902,198.16387,68.84554400000013,148.10017899999988,135.93061600000004,266.9666959999997,124.00769099999992,263.6061289999999,179.47631700000002,
"1990-10-01 00:00:00",215.26902799999985,206.46150899999992,230.76375900000025,188.56400499999995,184.63401799999997,178.265967,195.84318800000003,255.50620899999996,192.81595299999992,212.05557599999995,101.04094500000004,259.689768,211.99436199999974,285.31067600000006,245.53641799999994,185.9012280000001,285.80894299999994,
"1990-11-01 00:00:00",327.18123699999995,286.6840560000001,282.1905879999999,286.0580930000004,408.3550149999995,263.00972800000034,280.726678,405.76801300000017,303.63459100000006,388.4633549999995,151.05331399999983,318.0490139999999,316.22824099999997,393.32435199999986,251.64003099999985,404.6640549999999,310.72854,
"1990-12-01 00:00:00",236.02643200000009,182.04448600000006,186.62309199999984,200.022209,380.7550709999997,213.73729899999967,271.2599220000003,283.9726079999996,306.8603949999998,278.133855,184.41618099999982,264.48585499999984,203.53348400000002,250.71263300000007,222.64415000000008,304.48201599999976,251.92210199999988,
"1991-01-01 00:00:00",357.4125419999999,325.6651,306.0362080000001,333.0958349999997,379.46831799999967,350.476567,314.71912699999984,411.4156610000003,346.9451890000001,349.76078400000006,256.75881299999986,385.313625,342.9998079999998,401.8472800000002,332.13876499999986,351.27060099999983,409.5835409999999,
"1991-02-01 00:00:00",318.483963,299.8994830000003,309.8706670000006,331.311993,355.913931,319.46035300000045,299.00005199999976,358.51462099999986,313.1265490000001,354.9671749999998,167.97885899999986,363.8661209999997,304.1129679999996,354.2535600000002,305.1283390000003,315.7271199999996,343.90233499999977,
"1991-03-01 00:00:00",195.2913850000001,226.04749200000018,262.1038359999998,229.73078600000002,265.49190700000014,155.03595999999993,199.59112899999977,263.64657199999994,312.5319700000002,227.87647700000002,127.98579599999998,297.164926,188.4160479999999,318.6963009999997,279.12351899999993,343.29070199999984,349.92440199999965,
"1991-04-01 00:00:00",213.8931850000002,157.85823999999982,217.04557700000004,184.380966,325.32742899999977,196.0721590000002,283.05250700000016,248.74253300000026,304.1207559999996,221.56941099999995,124.95980599999996,234.17520200000013,186.87367199999971,317.01051100000006,186.485473,361.0259290000002,252.66521199999985,
"1991-05-01 00:00:00",276.67429100000027,181.7164840000001,197.82538300000004,150.269435,283.16831900000005,208.84668699999995,265.68326400000007,344.7792699999999,274.2342789999996,334.81537799999995,96.67644900000003,162.75573600000016,247.1681939999997,296.9460369999999,158.22273499999994,290.68724799999995,239.61940099999984,
"1991-06-01 00:00:00",178.72731699999994,162.9943850000001,173.26996199999996,193.3102239999996,296.24059299999965,188.89203999999992,257.7602930000002,220.98800799999987,258.2558330000002,154.191226,133.92247999999998,195.94618900000003,171.4951400000003,293.7606360000003,167.94749100000007,361.00809300000014,236.98169900000008,
"1991-07-01 00:00:00",234.90563899999987,159.98322599999995,185.92518299999998,196.37636600000013,187.195762,192.50869899999995,230.48511300000013,241.88637400000002,213.45780100000016,227.58364700000016,90.14391700000004,221.8017919999999,230.960803,228.57011200000014,205.07126799999986,420.54418500000037,291.4573870000003,
"1991-08-01 00:00:00",179.38937700000008,135.74303700000004,166.8273200000001,103.74634399999994,179.05221899999987,147.37567800000005,192.1535889999998,232.52593499999978,272.916544,236.6427010000003,59.56574699999996,145.534898,168.73959599999975,220.4776130000002,140.64656399999978,345.6199019999998,183.40527200000008,
"1991-09-01 00:00:00",128.57944000000003,139.45316400000027,188.16682200000022,133.04722199999998,159.14698699999994,130.74328800000004,182.89011800000026,187.51841999999985,349.6596589999999,170.82835500000016,53.98975899999999,168.96014399999996,118.49080000000005,264.0332309999998,179.32034400000003,270.23718600000035,229.27987000000007,
"1991-10-01 00:00:00",148.375299,169.98345000000023,209.8755910000002,265.38147599999974,211.28790900000016,244.68368999999998,161.28360100000003,221.44675400000008,241.18696100000014,227.81659400000015,106.58280999999998,252.68628400000026,147.4320100000001,335.4356809999999,192.04674899999992,253.26594700000004,284.33773900000006,
"1991-11-01 00:00:00",228.33956400000005,254.13093099999952,253.11384300000014,203.19119699999993,345.53131399999995,199.01419800000016,251.8899320000003,323.4974309999998,301.4612080000001,302.73154799999975,191.2618040000001,255.9311350000001,220.17634799999993,372.07659699999965,237.42104200000014,338.680727,298.4019399999997,
"1991-12-01 00:00:00",308.5264090000003,288.94424799999985,296.11115599999994,314.64940199999984,449.7915129999997,311.3806079999997,322.0663630000003,388.9222430000006,315.92111499999993,409.25637100000046,165.44167899999988,315.62858399999993,297.3315959999998,386.94108100000034,274.13029,400.3574030000007,354.26827700000035,
"1992-01-01 00:00:00",247.2114390000002,272.3758080000001,304.3000570000001,371.75163000000003,305.532772,347.0298430000006,312.7349130000003,294.97421699999995,379.12073299999963,289.63691399999993,180.08135200000007,402.9988070000004,249.73928700000013,392.6093180000006,359.4500860000002,236.68714400000016,397.0516310000001,
"1992-02-01 00:00:00",241.58209099999993,265.97120000000007,309.3483510000003,383.97959800000007,266.20984600000025,354.5573140000001,252.5037999999998,284.4523099999995,329.8259230000002,236.15427399999984,151.57015299999986,407.5198939999996,237.57724499999998,400.5318089999998,334.04171899999966,286.5591150000002,368.2597849999998,
"1992-03-01 00:00:00",229.63702899999984,236.58849200000026,276.5110719999998,248.65042999999994,240.56453799999986,277.1334169999998,226.41247400000012,316.97495300000026,292.35788299999996,361.9004370000001,100.79257600000001,293.72709999999967,226.99058900000014,312.4448760000001,282.91345899999965,203.53395799999964,343.43346199999974,
"1992-04-01 00:00:00",331.92990099999963,290.1981480000002,292.95936100000057,282.771929,331.12538900000015,280.3987219999998,306.42637800000006,426.0331250000002,338.05815799999993,425.8395249999993,153.50897499999985,308.8362199999999,307.75471600000026,355.731877,266.446988,398.407332,335.43834499999997,
"1992-05-01 00:00:00",224.43439200000014,175.06601600000008,214.1929249999998,223.0914330000001,333.25403799999935,232.92881200000008,277.1038190000002,297.6354720000001,270.09124399999996,320.5835720000001,225.3429019999996,235.29670400000012,210.70188499999983,251.41266899999985,172.83455700000005,382.72046300000017,264.102485,
"1992-06-01 00:00:00",194.68460000000024,198.26050600000002,196.59688099999983,186.17715799999996,260.5132970000001,214.90094999999985,206.66856300000012,275.70740399999994,311.1476570000003,274.8142170000003,87.22502299999988,203.37303400000022,190.29713799999996,223.12840800000026,186.23841400000018,350.1447779999999,259.12642200000005,
"1992-07-01 00:00:00",143.25381699999983,141.03475000000026,164.07252700000012,131.94190999999995,247.22309299999984,172.92016600000008,198.7977380000001,175.19621599999994,218.29357899999994,125.68534400000006,106.41835800000003,128.65017500000008,134.06033399999995,231.0001039999999,148.17491000000015,288.3376550000002,203.4977760000003,
"1992-08-01 00:00:00",141.600571,127.28920600000008,172.6571389999999,183.5719379999999,192.34002899999982,203.3564089999999,164.69259299999996,201.54664499999996,295.8681020000001,193.57803499999963,52.115411999999964,192.5890159999998,132.1212770000001,213.327632,158.59705900000003,418.56468100000103,233.25228300000003,
"1992-09-01 00:00:00",256.6516389999999,211.462743,241.62171900000007,213.13981900000013,196.34899899999994,214.6781099999999,199.2747559999998,308.0041409999996,344.86481200000003,268.9723280000001,54.64057599999999,231.88516699999974,245.9462540000001,286.87535599999984,190.5272649999998,354.80537999999973,296.7063290000001,
"1992-10-01 00:00:00",216.63881800000016,192.35749699999963,196.97182200000017,185.65356600000004,236.664223,174.28261500000002,191.7713700000002,291.4790209999996,309.46175999999974,256.41687599999955,68.30924799999997,244.47103199999984,207.6105160000001,320.18408899999986,198.1629290000001,367.5942510000001,253.9960420000001,
"1992-11-01 00:00:00",290.66535899999985,205.58388300000024,233.71657099999982,228.536777,375.44262600000025,222.01713000000018,327.4213769999999,289.010087,316.36428099999983,257.83775599999984,207.07857899999996,271.8326890000002,257.63674499999996,264.1783729999997,243.8506490000001,376.71618300000017,329.49809600000026,
"1992-12-01 00:00:00",385.83753799999994,345.7697070000002,332.89179099999996,291.8879139999997,399.324422,284.8901529999999,310.15750699999995,437.1486959999998,298.2879680000001,397.8531350000001,115.86503899999998,362.366108,375.76108300000027,398.4255289999999,322.621541,246.70028099999996,382.917412,
"1993-01-01 00:00:00",259.5766670000002,226.7727490000001,260.347757,322.5810000000002,363.455906,400.2605589999995,284.269231,302.78225699999973,420.01630100000006,294.285929,213.40737800000008,296.4575569999998,237.89605499999988,347.715703,233.85712500000002,388.3900049999998,341.5973910000001,
"1993-02-01 00:00:00",419.44283300000006,462.17875999999956,461.28646700000013,461.07138499999996,258.76555999999994,371.03319000000056,304.657316,492.84814200000005,320.14157599999976,494.039674,167.11067400000007,498.65303300000016,419.4467029999999,539.2632080000001,461.5815640000001,236.68551899999997,488.97104299999984,
"1993-03-01 00:00:00",167.172561,201.57000200000004,213.23544099999998,294.9628780000005,268.1451090000001,327.1272399999998,198.37876800000004,266.24313400000017,356.7483880000002,236.78434899999993,138.34681999999995,306.6964719999998,167.51528399999995,332.74572900000004,263.18864199999996,276.65037399999994,325.3363490000001,
"1993-04-01 00:00:00",208.7983150000002,240.1118399999999,254.4791550000001,283.933238,282.97066699999976,250.64364700000004,222.5915709999999,332.5489959999994,329.7827249999997,332.59132500000015,185.4999059999999,293.23531699999984,212.99700400000006,346.09002799999985,272.37795599999987,300.38427599999983,338.11674800000003,
"1993-05-01 00:00:00",190.00250900000015,177.26119199999997,229.51459399999996,179.80244799999983,310.02557900000005,164.53558199999992,225.49715100000017,239.48807100000028,290.7384310000001,235.01142199999992,107.63290700000002,172.27379300000004,171.5941229999998,356.05679500000065,160.48622799999984,328.5267509999997,239.4694610000001,
"1993-06-01 00:00:00",248.0039360000002,160.1593870000001,196.27648199999985,131.71425699999995,242.03265200000004,152.65926799999977,212.72293899999977,280.5930770000002,187.69648499999994,262.543832,74.07263799999994,150.3630270000002,220.842685,265.6479750000002,162.361115,288.2897809999997,229.01008600000011,
"1993-07-01 00:00:00",123.01722699999998,117.81073099999992,185.25850799999986,137.56868999999995,224.83145599999978,132.75392399999996,201.30637699999994,157.93904600000022,210.720397,135.062002,115.29261699999988,169.31853600000008,117.7766019999999,252.04171899999983,166.87914299999971,239.34625,216.69530599999993,
"1993-08-01 00:00:00",196.95543400000022,179.02867399999994,241.4773510000001,185.13419499999995,246.455267,181.66534900000008,222.23863800000012,230.82454100000012,296.34485500000005,243.4902059999999,100.23544999999983,258.44956800000006,182.0259299999999,253.90766900000034,238.7856650000002,426.0232080000003,296.39992199999995,
"1993-09-01 00:00:00",172.71908299999998,151.097684,198.92132099999975,197.09035699999995,199.850589,197.24249599999985,186.6305799999999,210.15147000000005,335.77038200000044,162.59514300000012,80.88387399999999,229.25109300000003,164.7374399999999,235.8125550000001,186.72060600000017,365.4880860000001,268.0602069999998,
"1993-10-01 00:00:00",165.71601700000005,175.87358199999983,227.72071300000007,205.61478799999998,322.083517,141.31950700000002,225.78840899999983,236.90652700000024,230.79697399999998,244.84514800000002,156.203308,216.57134399999998,157.23400199999995,327.36639700000006,188.38371099999978,330.9832459999998,273.1281429999999,
"1993-11-01 00:00:00",276.4770580000001,184.4145860000002,208.12923000000018,294.81228699999997,452.1907849999997,306.6253030000002,350.91732200000035,270.32835199999977,237.27362200000002,173.923268,179.02051599999976,306.93050999999997,245.39540200000013,295.73016000000007,228.74596200000013,423.56104000000005,321.991982,
"1993-12-01 00:00:00",202.1625730000003,198.65011699999994,225.82759000000016,250.94983499999995,244.6544269999999,208.61573100000004,188.8951460000001,265.79685000000006,437.85246399999994,282.78846900000013,188.06077599999998,283.706796,195.95576800000026,317.05445700000007,213.158647,304.35098900000025,315.95241300000015,
"1994-01-01 00:00:00",442.2962859999998,363.31381300000004,369.71145199999984,340.00420600000047,506.3393940000003,269.184361,425.9180989999998,441.2843479999999,321.4446659999997,449.72242200000017,252.32932499999987,417.7914619999998,400.9112450000002,395.3124950000001,370.45206000000013,305.132212,446.41640900000056,
"1994-02-01 00:00:00",397.704773,354.78948800000006,370.46023499999995,307.6007569999997,443.96938200000017,253.26443200000026,372.917038,448.3396940000001,326.0755670000001,417.4700199999998,234.04356600000003,341.2500290000002,380.929734,456.8549120000009,317.75987300000025,435.1310070000005,367.80431500000026,
"1994-03-01 00:00:00",194.61262099999993,198.75022199999998,239.42272499999976,158.93749100000014,394.38845400000014,155.2741479999998,264.13535499999995,292.74543300000016,335.38930900000025,339.57004900000027,154.02344699999998,185.975582,184.40714799999986,379.58160799999996,158.53724600000007,341.8366529999997,251.48133999999962,
"1994-04-01 00:00:00",395.45837600000004,361.841521,381.78520300000054,290.63583200000016,214.09929299999965,262.0470670000001,270.1324690000001,480.16278499999953,315.73598299999986,461.26378299999965,161.66742200000007,368.97585799999956,385.71133400000014,450.5200930000002,339.27791499999955,275.5700890000001,400.16316700000016,
"1994-05-01 00:00:00",258.58111900000034,183.4132259999998,214.69690500000002,186.58139199999982,416.61454099999963,228.2346549999998,353.9059759999997,318.794435,294.56285600000024,321.56864499999983,149.87474699999981,201.28005600000006,226.3731300000002,284.9680089999999,178.82651600000008,403.4608709999993,258.9362709999999,
"1994-06-01 00:00:00",150.30681900000013,136.949842,170.64308299999982,176.87080400000002,265.1655100000004,163.0583200000003,206.35493000000008,228.70088000000015,195.92119900000003,248.2862969999999,130.21248399999993,172.38026599999992,141.31265900000017,220.89676900000026,151.55355900000004,373.52913600000073,207.40191500000012,
"1994-07-01 00:00:00",190.8107060000003,185.23234899999977,270.0600220000002,225.54495899999986,224.74081400000003,179.71464900000007,212.05502400000015,244.4517830000001,255.71736099999995,248.8312920000001,137.70008699999988,249.22546800000006,178.67528200000018,286.0144630000002,258.14028,308.55129500000004,333.23904499999963,
"1994-08-01 00:00:00",98.12834600000001,61.88284899999999,103.391527,111.20644600000007,128.26876399999992,153.84026299999988,127.75819200000007,154.0093250000002,368.5864110000002,129.78229599999983,44.972151999999966,91.71882600000013,90.18136899999998,193.329849,68.81181900000007,382.5407360000005,94.38180899999998,
"1994-09-01 00:00:00",169.79173699999993,149.86356600000008,173.57711399999997,158.10935799999993,178.5843230000002,143.22792800000005,169.36816599999992,220.5090049999999,272.76917899999995,188.41925200000023,75.58577199999996,176.10412699999998,168.46629899999994,260.3231729999999,160.15094899999994,334.10086200000006,216.4028879999996,
"1994-10-01 00:00:00",239.36724100000004,213.17601800000003,248.81939699999998,211.84558300000006,298.6284670000001,187.665924,269.99337999999995,292.65430899999996,229.76781799999992,200.40067499999984,128.73190499999995,253.58813500000008,242.92568700000004,254.0253259999997,251.20399300000008,363.4667010000002,317.851688,
"1994-11-01 00:00:00",240.65023200000044,227.7508149999999,265.725439,303.6798329999996,272.25703999999985,295.4309100000001,250.96856500000007,286.0010709999999,317.5453030000001,270.8002009999998,140.58181899999997,309.3598380000001,228.3461560000001,337.5647129999998,270.24241599999976,246.92568699999993,359.8196919999999,
"1994-12-01 00:00:00",210.3100230000003,273.2917729999995,309.98709300000013,277.3721819999999,296.0806180000001,256.80206700000014,224.79762800000012,300.1305240000003,337.1964399999997,289.5661639999996,90.39242000000002,362.6147370000001,202.88423799999993,370.8639050000003,331.81520100000006,262.81006400000007,372.4171860000002,
"1995-01-01 00:00:00",382.91992699999946,344.4231169999999,342.7339910000004,317.74682500000006,402.17551600000024,321.8940789999995,339.19460900000007,440.4776809999999,312.187143,446.1119629999995,169.6182350000001,346.213961,364.9496000000001,393.9166350000006,313.6385359999997,310.2039649999998,390.4597880000002,
