"time","AT","BE","DE","DK","ES","FI","FR","GB","IE","IT","LU","NL","NO","PL","RO","SE"
"2005-12-01 00:00:00",74.347623,279.9462550000002,243.34286000000023,290.623826,327.4420450000004,318.7014930000006,270.25698900000026,349.03776500000055,281.3728029999999,162.20859800000008,244.09531599999974,258.7454379999995,310.14868499999983,122.23685900000005,85.86143599999997,336.5713370000002,
"2006-01-01 00:00:00",168.28413599999996,280.8997700000001,293.43944300000004,358.2580929999999,307.1991629999994,211.99961099999987,280.57259400000004,332.7773050000004,242.77503699999988,216.61441499999995,287.8460340000004,273.32268100000005,407.5652580000008,212.8853680000001,114.2771160000001,369.1614780000001,
"2006-02-01 00:00:00",147.678779,241.95292400000005,198.8308499999998,257.73663900000037,218.039237,316.6584840000001,244.56172900000027,288.021895,248.92942699999975,199.39724700000008,264.827964,218.59863499999986,380.8923719999998,145.99416599999992,77.03413799999996,306.30653300000046,
"2006-03-01 00:00:00",131.67584499999998,267.00735699999996,169.24265099999994,179.46180499999997,298.4941609999999,185.1648710000001,248.87852199999995,277.37201800000025,241.0281800000002,195.01134200000035,247.7048719999998,223.76498799999996,257.18685600000015,127.44834900000001,99.27764199999994,206.7160089999999,
"2006-04-01 00:00:00",146.2234839999999,304.4382979999999,222.353004,212.89803000000015,365.69474799999983,199.50179300000005,362.063908,337.8784800000003,290.82548100000037,223.98301500000022,333.67325899999946,259.69884599999995,300.8202090000001,120.12823000000009,148.5773459999999,256.1413869999999,
"2006-05-01 00:00:00",94.30002499999993,196.6739560000001,159.05394000000018,191.1886000000001,323.0668130000004,234.172446,199.32280200000005,266.5918059999999,193.64313099999987,154.58743499999997,221.1738810000002,175.28835599999988,245.33537100000012,95.07985700000002,90.82544800000002,239.99483700000005,
"2006-06-01 00:00:00",164.55360799999988,252.83826499999998,239.16882199999966,253.85472799999965,257.02997899999986,177.70611500000012,252.88720700000007,276.485964,221.82445700000008,95.31732000000004,294.1063030000002,238.9264069999999,292.18082799999996,147.92131400000005,103.92054199999997,303.15702300000004,
"2006-07-01 00:00:00",70.25201900000008,114.39309999999998,98.13567699999997,146.676713,202.06624099999996,273.7066559999999,131.44299999999998,162.201178,128.03787600000013,91.04594200000005,148.28429699999987,107.91175800000003,199.75948000000005,80.31457100000006,78.01689499999999,169.14734400000015,
"2006-08-01 00:00:00",51.85735999999992,128.75123299999987,57.731923999999964,80.80900800000012,189.4017229999998,229.5242570000002,140.2739689999999,144.29313100000007,128.32788399999987,80.51674600000004,157.82549300000022,99.62058900000001,163.1965700000002,97.29037000000015,81.618192,119.46404600000005,
"2006-09-01 00:00:00",149.73988499999987,182.2689259999999,121.1233020000001,115.72687099999995,330.68460000000016,147.50994299999988,219.98088899999996,215.2027129999997,167.870018,139.466016,229.54740899999973,155.29201700000013,130.07167800000005,118.34967199999991,82.26400299999996,147.16905599999996,
"2006-10-01 00:00:00",142.44997099999998,171.6069099999998,167.78466400000008,226.29097500000043,188.03370400000006,261.78737399999983,194.2388240000001,228.0730209999999,230.833893,117.57596699999996,199.076717,161.01434499999985,295.45771900000017,145.7500179999999,123.05428800000014,305.47656799999993,
"2006-11-01 00:00:00",112.26795799999991,292.18800599999975,247.05473699999976,235.254843,303.12390400000004,237.04340799999989,293.93183899999997,303.0894420000002,246.33270599999994,102.03745300000003,319.22150299999976,266.6324310000003,244.74718100000013,178.30298699999997,79.90424100000001,297.6927320000003,
"2006-12-01 00:00:00",176.8902480000002,352.953765,359.436181,420.03777599999995,294.0483710000001,305.2663269999997,319.6856839999994,440.2521589999997,316.6683869999999,128.02330800000001,324.234844,340.8706309999997,441.3091339999995,219.74688700000019,124.17834799999984,418.08710299999996,
"2007-01-01 00:00:00",95.96854699999984,354.4636079999998,335.1769370000003,376.77195299999977,331.6426509999993,386.6445090000001,325.99248999999975,372.1023129999993,352.60397600000033,127.04189000000017,332.72553800000014,333.85215800000026,379.7747139999995,209.5603090000002,64.532813,467.6188620000002,
"2007-02-01 00:00:00",349.37491700000015,468.35638999999975,478.983129,485.48098700000037,289.7653489999997,306.68256200000036,388.5318649999996,493.3468309999995,421.87789999999967,156.12816199999986,454.36793199999977,450.98573799999997,439.8470910000002,371.12483400000025,212.55923700000014,476.8767089999998,
"2007-03-01 00:00:00",170.1532340000001,240.7935630000001,221.36381200000037,287.60254,361.2206450000001,183.60813400000006,316.62594299999995,272.5257730000003,222.40782700000003,183.12678599999992,287.2848289999996,215.90305999999984,388.79449199999965,186.98014099999992,142.76111600000007,319.1210039999994,
"2007-04-01 00:00:00",196.37607900000006,298.9805900000002,271.3680410000001,286.7033630000002,385.12053499999956,229.45700599999998,280.3251699999998,347.6067659999998,283.8531430000004,203.60549999999998,316.9946669999999,278.52723600000013,325.4844289999998,206.7241720000004,177.72596200000015,338.3703950000002,
