time,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK
2013-02-01 00:00:00,70.18500000000002,34.04300000000001,53.549000000000014,22.476999999999993,49.513999999999996,32.18900000000002,88.38799999999999,24.806000000000004,20.388,10.630999999999995,12.922999999999998,81.44999999999996,4.045999999999995,40.16400000000003,20.188000000000002,71.70400000000001,46.19299999999998,35.11499999999999,23.74599999999999,60.30500000000004,26.145,18.103000000000012,25.654000000000018,24.079000000000008,55.54199999999999,56.66800000000003,96.12599999999998,22.263999999999985,3.5519999999999974,18.89099999999999,77.71600000000001,36.40499999999998,45.69700000000003,5.026999999999998,40.39799999999999,31.728000000000023,
2013-03-01 00:00:00,57.46599999999997,42.997999999999976,38.90599999999999,36.86800000000001,46.01399999999999,46.45100000000001,101.88299999999994,29.452000000000012,27.47300000000001,21.162000000000006,23.355,88.92800000000005,7.927999999999998,56.456999999999994,37.166000000000004,68.70799999999994,43.864999999999995,38.043,38.94499999999999,70.621,27.348999999999997,33.647999999999996,30.905,32.37300000000001,53.11400000000002,53.693000000000026,118.49100000000014,36.95000000000002,19.282000000000007,22.12200000000001,95.87899999999995,40.587,39.19799999999998,16.666999999999994,43.90599999999996,33.806,
2013-04-01 00:00:00,85.22499999999997,82.393,82.74800000000012,68.66600000000004,93.44300000000008,72.373,145.12699999999998,71.90300000000002,72.271,85.52099999999996,110.94000000000005,101.16000000000001,72.13499999999999,86.058,56.775000000000006,106.57300000000015,79.38500000000002,72.10300000000001,58.687000000000054,90.74799999999999,112.45000000000012,75.546,114.69300000000003,83.49100000000003,84.76899999999996,94.12800000000007,145.00100000000003,77.206,77.70699999999998,65.21400000000004,95.83099999999992,80.8150000000001,83.97900000000006,102.41199999999998,72.51499999999992,70.41400000000002,
2013-05-01 00:00:00,136.62300000000002,101.51000000000008,129.02499999999998,115.15299999999996,130.55299999999994,95.91199999999994,152.5030000000001,100.05500000000006,101.36500000000002,123.21499999999996,88.4200000000001,142.87099999999998,58.00600000000005,114.523,103.88000000000007,154.85800000000003,131.98100000000002,135.8629999999999,110.07300000000004,128.37700000000007,93.21200000000009,111.74900000000008,88.74100000000006,131.23800000000003,132.848,136.3300000000001,156.7920000000001,114.72699999999996,92.33200000000004,96.75200000000001,156.12500000000003,127.53100000000005,130.87200000000004,102.78500000000003,112.61200000000008,121.73699999999995,
2013-06-01 00:00:00,141.17799999999997,108.20899999999992,126.2580000000001,104.54800000000009,169.62800000000007,99.63000000000007,161.9730000000001,106.42300000000003,103.853,129.34600000000012,147.40300000000005,162.531,94.30100000000004,113.58000000000004,113.27699999999997,173.18699999999993,130.2799999999999,136.73900000000006,118.35900000000005,143.273,145.62199999999993,97.12799999999997,140.8260000000001,165.78200000000004,137.42600000000002,151.132,180.40999999999997,113.39800000000005,94.99300000000005,122.45799999999996,177.34699999999995,151.19499999999988,144.23300000000003,131.55100000000007,115.77999999999993,117.30600000000003,
2013-07-01 00:00:00,159.48100000000002,132.102,145.36300000000006,134.313,157.49400000000006,135.77200000000013,174.51199999999997,133.41400000000002,139.95999999999998,144.03599999999992,142.328,168.38500000000002,86.20000000000009,141.63199999999983,122.09600000000003,180.96899999999994,161.5410000000001,151.646,127.29300000000005,169.49400000000006,149.16599999999997,144.90100000000004,143.35199999999986,160.26699999999983,156.35300000000004,160.47900000000007,179.3149999999997,133.03300000000016,122.37300000000008,134.50599999999986,168.97000000000008,152.1580000000001,150.4800000000002,123.97900000000023,156.27499999999992,143.06400000000014,
2013-08-01 00:00:00,178.39199999999977,149.808,167.64800000000008,136.52000000000004,172.835,139.42200000000003,183.87399999999977,163.42800000000003,150.032,147.89499999999998,141.93899999999988,183.76099999999997,93.36200000000007,145.8480000000001,134.34799999999987,191.40600000000015,175.49699999999996,168.90699999999993,124.17200000000004,174.6900000000001,134.76700000000002,141.755,130.88099999999997,166.067,179.11200000000017,179.02999999999986,188.312,137.05500000000006,133.93500000000012,151.36699999999993,187.35000000000016,166.09700000000004,174.6739999999999,147.22999999999996,168.6419999999999,160.85600000000005,
2013-09-01 00:00:00,165.13500000000008,135.27099999999996,152.28299999999996,131.98400000000012,166.57499999999996,150.38600000000005,176.6339999999997,139.39600000000002,131.94400000000005,125.60000000000005,127.39400000000006,176.8300000000002,81.31499999999998,154.32400000000018,111.414,182.6940000000002,157.90700000000004,156.4610000000001,109.49400000000007,164.60499999999996,135.0719999999999,137.8370000000001,127.0270000000001,156.67200000000003,162.91800000000018,165.19399999999987,172.31800000000015,131.87899999999993,106.66200000000003,135.774,189.793,150.20699999999985,158.4149999999999,119.87800000000009,151.1050000000001,145.32999999999996,
2013-10-01 00:00:00,136.1880000000001,90.81500000000008,114.66000000000011,94.81000000000002,128.92399999999992,107.24900000000007,149.50299999999996,86.294,81.32500000000002,79.72900000000007,85.89499999999998,144.11799999999985,44.43799999999999,108.17199999999995,74.33400000000007,147.395,110.906,105.48800000000011,73.62900000000002,128.703,78.84299999999999,98.37500000000004,81.21199999999999,93.31700000000002,125.07000000000001,131.099,151.16900000000015,87.95800000000006,72.927,81.13400000000007,145.80000000000018,106.14400000000006,112.44600000000008,79.88200000000002,97.91799999999999,97.9519999999999,
2013-11-01 00:00:00,119.57600000000004,75.35700000000001,94.66300000000003,57.92299999999996,104.52600000000007,63.89799999999997,157.18799999999987,74.973,58.96500000000002,44.66299999999999,35.60699999999998,112.241,25.69099999999999,70.70500000000004,40.78999999999997,115.56600000000009,83.81699999999998,95.66000000000005,50.83499999999998,83.53400000000003,37.694000000000024,53.099999999999994,34.254000000000026,72.40600000000002,104.69300000000004,112.56699999999996,128.15200000000004,58.85500000000002,37.97899999999999,66.35899999999998,101.26500000000009,88.26500000000001,100.17299999999993,41.74899999999998,69.55600000000003,81.91099999999992,
2013-12-01 00:00:00,63.48600000000001,30.77700000000001,41.24500000000002,23.967000000000017,57.61199999999998,32.15199999999999,108.26000000000012,29.332000000000008,27.328000000000017,23.819000000000017,8.634999999999998,85.46200000000003,1.9979999999999978,40.80199999999997,28.955000000000005,67.86200000000001,37.52899999999997,38.967999999999996,31.619000000000007,56.36300000000002,14.81799999999999,27.081999999999987,12.115999999999998,45.710000000000015,53.121999999999964,54.80000000000002,90.02000000000001,26.64000000000001,7.473,22.231999999999996,92.86900000000004,48.919000000000004,48.67999999999993,8.777999999999988,34.19900000000001,32.723,
2014-01-01 00:00:00,80.83599999999997,42.25199999999999,57.25799999999999,27.903999999999986,65.18300000000002,38.25299999999996,91.44800000000006,26.617000000000008,24.110000000000003,7.436999999999998,0.106,80.41299999999997,0.0,50.95099999999997,13.676999999999987,67.14699999999998,50.86699999999997,41.87400000000002,15.532999999999998,62.40200000000003,8.509999999999996,27.69600000000002,2.213999999999993,36.918000000000006,65.81599999999997,67.45299999999999,87.59300000000002,23.846999999999998,0.0,23.09299999999999,76.62600000000002,48.174000000000014,55.52099999999998,0.6610000000000004,47.01500000000002,33.53500000000001,
2014-02-01 00:00:00,68.98600000000002,39.65199999999999,49.52400000000002,32.957999999999984,57.88400000000004,38.88100000000001,103.30900000000001,31.097,28.93900000000001,10.855000000000004,19.484,69.77300000000002,8.268999999999997,44.35299999999999,22.134000000000004,68.94399999999999,40.09399999999996,34.08299999999998,26.955000000000013,56.225000000000044,32.70299999999998,30.66900000000001,31.906000000000013,25.754,52.65300000000004,50.82599999999998,96.78800000000003,32.67500000000001,5.447,24.959999999999997,64.23700000000001,37.441,50.46000000000003,6.744999999999998,34.34299999999997,33.04299999999999,
2014-03-01 00:00:00,76.14600000000004,56.36800000000004,61.684999999999995,42.252000000000024,70.19,52.377999999999965,121.23200000000006,55.349000000000004,53.586999999999975,38.369,18.098,79.39200000000001,5.938999999999999,59.29600000000003,38.60499999999999,79.78800000000003,48.867000000000004,47.289000000000016,42.17800000000002,69.79700000000005,31.168000000000006,34.39500000000001,23.629999999999995,30.893000000000008,65.85400000000007,82.94799999999995,117.2900000000001,48.142999999999994,14.185999999999998,54.45799999999998,73.71199999999999,52.22900000000002,71.34199999999998,15.173999999999998,44.047000000000004,50.392000000000024,
2014-04-01 00:00:00,125.83500000000005,110.42700000000004,108.85800000000006,109.39200000000002,108.01000000000008,103.642,150.78999999999996,107.38400000000001,105.16400000000002,84.63200000000003,80.96900000000002,136.514,48.012,122.85300000000008,77.63300000000002,124.89200000000014,111.192,119.76900000000002,70.26399999999998,122.08600000000011,80.66400000000004,119.93199999999993,77.77700000000004,105.73700000000001,119.34100000000016,116.24899999999995,146.9619999999999,107.71700000000001,53.06100000000003,90.87299999999999,130.953,108.21400000000004,112.50299999999991,72.66999999999996,115.88499999999988,111.97,
2014-05-01 00:00:00,107.37600000000002,108.5690000000001,97.02800000000003,123.2140000000001,105.44900000000007,125.23899999999995,158.24799999999996,118.51500000000001,115.45400000000001,114.18999999999991,138.41900000000007,150.64100000000025,82.96200000000002,128.97300000000004,95.71499999999997,130.69300000000007,111.24500000000006,117.04700000000004,106.25399999999996,131.245,135.77299999999994,125.25800000000001,135.6319999999999,118.94500000000006,100.46400000000007,108.78200000000002,165.49599999999992,112.68299999999996,101.19299999999987,115.15300000000002,136.07299999999995,105.6639999999999,102.97099999999999,116.11899999999994,110.69300000000008,112.85999999999999,
2014-06-01 00:00:00,139.143,124.45500000000003,132.28500000000017,132.32500000000013,141.2,130.32599999999994,154.47500000000022,126.10200000000003,125.78900000000012,135.04100000000017,128.51799999999997,179.86699999999996,82.77100000000006,142.69600000000003,113.04200000000016,170.04200000000006,144.8990000000001,141.43500000000034,109.56800000000008,160.8309999999999,135.1149999999999,133.18800000000002,128.033,145.34700000000007,142.57999999999993,144.78400000000005,187.1230000000002,124.21200000000009,118.76999999999987,128.47599999999989,188.66400000000016,142.06200000000004,137.256,127.05799999999999,143.48899999999995,132.043,
